title	url	author
Grounded Human-Object Interaction Hotspots From Video	http://openaccess.thecvf.com/content_ICCV_2019/papers/Nagarajan_Grounded_Human-Object_Interaction_Hotspots_From_Video_ICCV_2019_paper.pdf	Tushar Nagarajan
Hallucinating IDT Descriptors and I3D Optical Flow Features for Action Recognition With CNNs	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Hallucinating_IDT_Descriptors_and_I3D_Optical_Flow_Features_for_Action_ICCV_2019_paper.pdf	Lei Wang
Learning to Paint With Model-Based Deep Reinforcement Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Huang_Learning_to_Paint_With_Model-Based_Deep_Reinforcement_Learning_ICCV_2019_paper.pdf	Zhewei Huang
Neural Re-Simulation for Generating Bounces in Single Images	http://openaccess.thecvf.com/content_ICCV_2019/papers/Innamorati_Neural_Re-Simulation_for_Generating_Bounces_in_Single_Images_ICCV_2019_paper.pdf	Carlo Innamorati
Deep Appearance Maps	http://openaccess.thecvf.com/content_ICCV_2019/papers/Maximov_Deep_Appearance_Maps_ICCV_2019_paper.pdf	Maxim Maximov
GarNet: A Two-Stream Network for Fast and Accurate 3D Cloth Draping	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gundogdu_GarNet_A_Two-Stream_Network_for_Fast_and_Accurate_3D_Cloth_ICCV_2019_paper.pdf	Erhan Gundogdu
Joint Embedding of 3D Scan and CAD Objects	http://openaccess.thecvf.com/content_ICCV_2019/papers/Dahnert_Joint_Embedding_of_3D_Scan_and_CAD_Objects_ICCV_2019_paper.pdf	Manuel Dahnert
CompoNet: Learning to Generate the Unseen by Part Synthesis and Composition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Schor_CompoNet_Learning_to_Generate_the_Unseen_by_Part_Synthesis_and_ICCV_2019_paper.pdf	Nadav Schor
DDSL: Deep Differentiable Simplex Layer for Learning Geometric Signals	http://openaccess.thecvf.com/content_ICCV_2019/papers/Jiang_DDSL_Deep_Differentiable_Simplex_Layer_for_Learning_Geometric_Signals_ICCV_2019_paper.pdf	Chiyu "Max" Jiang
EGNet: Edge Guidance Network for Salient Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhao_EGNet_Edge_Guidance_Network_for_Salient_Object_Detection_ICCV_2019_paper.pdf	Jia-Xing Zhao
SID4VAM: A Benchmark Dataset With Synthetic Images for Visual Attention Modeling	http://openaccess.thecvf.com/content_ICCV_2019/papers/Berga_SID4VAM_A_Benchmark_Dataset_With_Synthetic_Images_for_Visual_Attention_ICCV_2019_paper.pdf	David Berga
Two-Stream Action Recognition-Oriented Video Super-Resolution	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_Two-Stream_Action_Recognition-Oriented_Video_Super-Resolution_ICCV_2019_paper.pdf	Haochen Zhang
Where Is My Mirror?	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_Where_Is_My_Mirror_ICCV_2019_paper.pdf	Xin Yang
Disentangled Image Matting	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cai_Disentangled_Image_Matting_ICCV_2019_paper.pdf	Shaofan Cai
Guided Super-Resolution As Pixel-to-Pixel Transformation	http://openaccess.thecvf.com/content_ICCV_2019/papers/de_Lutio_Guided_Super-Resolution_As_Pixel-to-Pixel_Transformation_ICCV_2019_paper.pdf	Riccardo de Lutio
Deep Learning for Light Field Saliency Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Deep_Learning_for_Light_Field_Saliency_Detection_ICCV_2019_paper.pdf	Tiantian Wang
Optimizing the F-Measure for Threshold-Free Salient Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhao_Optimizing_the_F-Measure_for_Threshold-Free_Salient_Object_Detection_ICCV_2019_paper.pdf	Kai Zhao
Image Inpainting With Learnable Bidirectional Attention Maps	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xie_Image_Inpainting_With_Learnable_Bidirectional_Attention_Maps_ICCV_2019_paper.pdf	Chaohao Xie
Joint Demosaicking and Denoising by Fine-Tuning of Bursts of Raw Images	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ehret_Joint_Demosaicking_and_Denoising_by_Fine-Tuning_of_Bursts_of_Raw_ICCV_2019_paper.pdf	Thibaud Ehret
DeblurGAN-v2: Deblurring (Orders-of-Magnitude) Faster and Better	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kupyn_DeblurGAN-v2_Deblurring_Orders-of-Magnitude_Faster_and_Better_ICCV_2019_paper.pdf	Orest Kupyn
Reflective Decoding Network for Image Captioning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ke_Reflective_Decoding_Network_for_Image_Captioning_ICCV_2019_paper.pdf	Lei Ke
Joint Optimization for Cooperative Image Captioning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Vered_Joint_Optimization_for_Cooperative_Image_Captioning_ICCV_2019_paper.pdf	Gilad Vered
Watch, Listen and Tell: Multi-Modal Weakly Supervised Dense Event Captioning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Rahman_Watch_Listen_and_Tell_Multi-Modal_Weakly_Supervised_Dense_Event_Captioning_ICCV_2019_paper.pdf	Tanzila Rahman
Joint Syntax Representation Learning and Visual Cue Translation for Video Captioning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Hou_Joint_Syntax_Representation_Learning_and_Visual_Cue_Translation_for_Video_ICCV_2019_paper.pdf	Jingyi Hou
Entangled Transformer for Image Captioning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Entangled_Transformer_for_Image_Captioning_ICCV_2019_paper.pdf	Guang Li
Shapeglot: Learning Language for Shape Differentiation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Achlioptas_Shapeglot_Learning_Language_for_Shape_Differentiation_ICCV_2019_paper.pdf	Panos Achlioptas
nocaps: novel object captioning at scale	http://openaccess.thecvf.com/content_ICCV_2019/papers/Agrawal_nocaps_novel_object_captioning_at_scale_ICCV_2019_paper.pdf	Harsh Agrawal
Fully Convolutional Geometric Features	http://openaccess.thecvf.com/content_ICCV_2019/papers/Choy_Fully_Convolutional_Geometric_Features_ICCV_2019_paper.pdf	Christopher Choy
Learning Local RGB-to-CAD Correspondences for Object Pose Estimation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Georgakis_Learning_Local_RGB-to-CAD_Correspondences_for_Object_Pose_Estimation_ICCV_2019_paper.pdf	Georgios Georgakis
Depth From Videos in the Wild: Unsupervised Monocular Depth Learning From Unknown Cameras	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gordon_Depth_From_Videos_in_the_Wild_Unsupervised_Monocular_Depth_Learning_ICCV_2019_paper.pdf	Ariel Gordon
OmniMVS: End-to-End Learning for Omnidirectional Stereo Matching	http://openaccess.thecvf.com/content_ICCV_2019/papers/Won_OmniMVS_End-to-End_Learning_for_Omnidirectional_Stereo_Matching_ICCV_2019_paper.pdf	Changhee Won
On the Over-Smoothing Problem of CNN Based Disparity Estimation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_On_the_Over-Smoothing_Problem_of_CNN_Based_Disparity_Estimation_ICCV_2019_paper.pdf	Chuangrong Chen
Disentangling Propagation and Generation for Video Prediction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gao_Disentangling_Propagation_and_Generation_for_Video_Prediction_ICCV_2019_paper.pdf	Hang Gao
Guided Image-to-Image Translation With Bi-Directional Feature Transformation	http://openaccess.thecvf.com/content_ICCV_2019/papers/AlBahar_Guided_Image-to-Image_Translation_With_Bi-Directional_Feature_Transformation_ICCV_2019_paper.pdf	Badour AlBahar
Towards Multi-Pose Guided Virtual Try-On Network	http://openaccess.thecvf.com/content_ICCV_2019/papers/Dong_Towards_Multi-Pose_Guided_Virtual_Try-On_Network_ICCV_2019_paper.pdf	Haoye Dong
Photorealistic Style Transfer via Wavelet Transforms	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yoo_Photorealistic_Style_Transfer_via_Wavelet_Transforms_ICCV_2019_paper.pdf	Jaejun Yoo
Personalized Fashion Design	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yu_Personalized_Fashion_Design_ICCV_2019_paper.pdf	Cong Yu
Tag2Pix: Line Art Colorization Using Text Tag With SECat and Changing Loss	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kim_Tag2Pix_Line_Art_Colorization_Using_Text_Tag_With_SECat_and_ICCV_2019_paper.pdf	Hyunsu Kim
Free-Form Video Inpainting With 3D Gated Convolution and Temporal PatchGAN	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chang_Free-Form_Video_Inpainting_With_3D_Gated_Convolution_and_Temporal_PatchGAN_ICCV_2019_paper.pdf	Ya-Liang Chang
TextDragon: An End-to-End Framework for Arbitrary Shaped Text Spotting	http://openaccess.thecvf.com/content_ICCV_2019/papers/Feng_TextDragon_An_End-to-End_Framework_for_Arbitrary_Shaped_Text_Spotting_ICCV_2019_paper.pdf	Wei Feng
Chinese Street View Text: Large-Scale Chinese Text Reading With Partially Supervised Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Sun_Chinese_Street_View_Text_Large-Scale_Chinese_Text_Reading_With_Partially_ICCV_2019_paper.pdf	Yipeng Sun
Deep Floor Plan Recognition Using a Multi-Task Network With Room-Boundary-Guided Attention	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zeng_Deep_Floor_Plan_Recognition_Using_a_Multi-Task_Network_With_Room-Boundary-Guided_ICCV_2019_paper.pdf	Zhiliang Zeng
GA-DAN: Geometry-Aware Domain Adaptation Network for Scene Text Detection and Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhan_GA-DAN_Geometry-Aware_Domain_Adaptation_Network_for_Scene_Text_Detection_and_ICCV_2019_paper.pdf	Fangneng Zhan
Large-Scale Tag-Based Font Retrieval With Generative Feature Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Large-Scale_Tag-Based_Font_Retrieval_With_Generative_Feature_Learning_ICCV_2019_paper.pdf	Tianlang Chen
Convolutional Character Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xing_Convolutional_Character_Networks_ICCV_2019_paper.pdf	Linjie Xing
Geometry Normalization Networks for Accurate Scene Text Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xu_Geometry_Normalization_Networks_for_Accurate_Scene_Text_Detection_ICCV_2019_paper.pdf	Youjiang Xu
Symmetry-Constrained Rectification Network for Scene Text Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_Symmetry-Constrained_Rectification_Network_for_Scene_Text_Recognition_ICCV_2019_paper.pdf	Mingkun Yang
YOLACT: Real-Time Instance Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bolya_YOLACT_Real-Time_Instance_Segmentation_ICCV_2019_paper.pdf	Daniel Bolya
Expectation-Maximization Attention Networks for Semantic Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Expectation-Maximization_Attention_Networks_for_Semantic_Segmentation_ICCV_2019_paper.pdf	Xia Li
Multi-Class Part Parsing With Joint Boundary-Semantic Awareness	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhao_Multi-Class_Part_Parsing_With_Joint_Boundary-Semantic_Awareness_ICCV_2019_paper.pdf	Yifan Zhao
Explaining Neural Networks Semantically and Quantitatively	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Explaining_Neural_Networks_Semantically_and_Quantitatively_ICCV_2019_paper.pdf	Runjin Chen
PANet: Few-Shot Image Semantic Segmentation With Prototype Alignment	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_PANet_Few-Shot_Image_Semantic_Segmentation_With_Prototype_Alignment_ICCV_2019_paper.pdf	Kaixin Wang
ShapeMask: Learning to Segment Novel Objects by Refining Shape Priors	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kuo_ShapeMask_Learning_to_Segment_Novel_Objects_by_Refining_Shape_Priors_ICCV_2019_paper.pdf	Weicheng Kuo
Sequence Level Semantics Aggregation for Video Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wu_Sequence_Level_Semantics_Aggregation_for_Video_Object_Detection_ICCV_2019_paper.pdf	Haiping Wu
Video Object Segmentation Using Space-Time Memory Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Oh_Video_Object_Segmentation_Using_Space-Time_Memory_Networks_ICCV_2019_paper.pdf	Seoung Wug Oh
Zero-Shot Video Object Segmentation via Attentive Graph Neural Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Zero-Shot_Video_Object_Segmentation_via_Attentive_Graph_Neural_Networks_ICCV_2019_paper.pdf	Wenguan Wang
MeteorNet: Deep Learning on Dynamic 3D Point Cloud Sequences	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_MeteorNet_Deep_Learning_on_Dynamic_3D_Point_Cloud_Sequences_ICCV_2019_paper.pdf	Xingyu Liu
3D Instance Segmentation via Multi-Task Metric Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lahoud_3D_Instance_Segmentation_via_Multi-Task_Metric_Learning_ICCV_2019_paper.pdf	Jean Lahoud
DeepGCNs: Can GCNs Go As Deep As CNNs?	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_DeepGCNs_Can_GCNs_Go_As_Deep_As_CNNs_ICCV_2019_paper.pdf	Guohao Li
Deep Hough Voting for 3D Object Detection in Point Clouds	http://openaccess.thecvf.com/content_ICCV_2019/papers/Qi_Deep_Hough_Voting_for_3D_Object_Detection_in_Point_Clouds_ICCV_2019_paper.pdf	Charles R. Qi
M3D-RPN: Monocular 3D Region Proposal Network for Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Brazil_M3D-RPN_Monocular_3D_Region_Proposal_Network_for_Object_Detection_ICCV_2019_paper.pdf	Garrick Brazil
SemanticKITTI: A Dataset for Semantic Scene Understanding of LiDAR Sequences	http://openaccess.thecvf.com/content_ICCV_2019/papers/Behley_SemanticKITTI_A_Dataset_for_Semantic_Scene_Understanding_of_LiDAR_Sequences_ICCV_2019_paper.pdf	Jens Behley
WoodScape: A Multi-Task, Multi-Camera Fisheye Dataset for Autonomous Driving	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yogamani_WoodScape_A_Multi-Task_Multi-Camera_Fisheye_Dataset_for_Autonomous_Driving_ICCV_2019_paper.pdf	Senthil Yogamani
Scalable Place Recognition Under Appearance Change for Autonomous Driving	http://openaccess.thecvf.com/content_ICCV_2019/papers/Doan_Scalable_Place_Recognition_Under_Appearance_Change_for_Autonomous_Driving_ICCV_2019_paper.pdf	Anh-Dzung Doan
Exploring the Limitations of Behavior Cloning for Autonomous Driving	http://openaccess.thecvf.com/content_ICCV_2019/papers/Codevilla_Exploring_the_Limitations_of_Behavior_Cloning_for_Autonomous_Driving_ICCV_2019_paper.pdf	Felipe Codevilla
Habitat: A Platform for Embodied AI Research	http://openaccess.thecvf.com/content_ICCV_2019/papers/Savva_Habitat_A_Platform_for_Embodied_AI_Research_ICCV_2019_paper.pdf	Manolis Savva
Towards Interpretable Face Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yin_Towards_Interpretable_Face_Recognition_ICCV_2019_paper.pdf	Bangjie Yin
Co-Mining: Deep Face Recognition With Noisy Labels	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Co-Mining_Deep_Face_Recognition_With_Noisy_Labels_ICCV_2019_paper.pdf	Xiaobo Wang
Few-Shot Adaptive Gaze Estimation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Park_Few-Shot_Adaptive_Gaze_Estimation_ICCV_2019_paper.pdf	Seonwook Park
Live Face De-Identification in Video	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gafni_Live_Face_De-Identification_in_Video_ICCV_2019_paper.pdf	Oran Gafni
Face Video Deblurring Using 3D Facial Priors	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ren_Face_Video_Deblurring_Using_3D_Facial_Priors_ICCV_2019_paper.pdf	Wenqi Ren
Semi-Supervised Monocular 3D Face Reconstruction With End-to-End Shape-Preserved Domain Transfer	http://openaccess.thecvf.com/content_ICCV_2019/papers/Piao_Semi-Supervised_Monocular_3D_Face_Reconstruction_With_End-to-End_Shape-Preserved_Domain_Transfer_ICCV_2019_paper.pdf	Jingtan Piao
3D Face Modeling From Diverse Raw Scan Data	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_3D_Face_Modeling_From_Diverse_Raw_Scan_Data_ICCV_2019_paper.pdf	Feng Liu
A Decoupled 3D Facial Shape Model by Adversarial Training	http://openaccess.thecvf.com/content_ICCV_2019/papers/Abrevaya_A_Decoupled_3D_Facial_Shape_Model_by_Adversarial_Training_ICCV_2019_paper.pdf	Victoria Fernandez Abrevaya
Photo-Realistic Facial Details Synthesis From Single Image	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Photo-Realistic_Facial_Details_Synthesis_From_Single_Image_ICCV_2019_paper.pdf	Anpei Chen
S2GAN: Share Aging Factors Across Ages and Share Aging Trends Among Individuals	http://openaccess.thecvf.com/content_ICCV_2019/papers/He_S2GAN_Share_Aging_Factors_Across_Ages_and_Share_Aging_Trends_ICCV_2019_paper.pdf	Zhenliang He
PuppetGAN: Cross-Domain Image Manipulation by Demonstration	http://openaccess.thecvf.com/content_ICCV_2019/papers/Usman_PuppetGAN_Cross-Domain_Image_Manipulation_by_Demonstration_ICCV_2019_paper.pdf	Ben Usman
Few-Shot Adversarial Learning of Realistic Neural Talking Head Models	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zakharov_Few-Shot_Adversarial_Learning_of_Realistic_Neural_Talking_Head_Models_ICCV_2019_paper.pdf	Egor Zakharov
Pose-Aware Multi-Level Feature Network for Human Object Interaction Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wan_Pose-Aware_Multi-Level_Feature_Network_for_Human_Object_Interaction_Detection_ICCV_2019_paper.pdf	Bo Wan
TRB: A Novel Triplet Representation for Understanding 2D Human Body	http://openaccess.thecvf.com/content_ICCV_2019/papers/Duan_TRB_A_Novel_Triplet_Representation_for_Understanding_2D_Human_Body_ICCV_2019_paper.pdf	Haodong Duan
Learning Trajectory Dependencies for Human Motion Prediction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Mao_Learning_Trajectory_Dependencies_for_Human_Motion_Prediction_ICCV_2019_paper.pdf	Wei Mao
Cross-Domain Adaptation for Animal Pose Estimation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cao_Cross-Domain_Adaptation_for_Animal_Pose_Estimation_ICCV_2019_paper.pdf	Jinkun Cao
NOTE-RCNN: NOise Tolerant Ensemble RCNN for Semi-Supervised Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gao_NOTE-RCNN_NOise_Tolerant_Ensemble_RCNN_for_Semi-Supervised_Object_Detection_ICCV_2019_paper.pdf	Jiyang Gao
Unsupervised Out-of-Distribution Detection by Maximum Classifier Discrepancy	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yu_Unsupervised_Out-of-Distribution_Detection_by_Maximum_Classifier_Discrepancy_ICCV_2019_paper.pdf	Qing Yu
SBSGAN: Suppression of Inter-Domain Background Shift for Person Re-Identification	http://openaccess.thecvf.com/content_ICCV_2019/papers/Huang_SBSGAN_Suppression_of_Inter-Domain_Background_Shift_for_Person_Re-Identification_ICCV_2019_paper.pdf	Yan Huang
Enriched Feature Guided Refinement Network for Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Nie_Enriched_Feature_Guided_Refinement_Network_for_Object_Detection_ICCV_2019_paper.pdf	Jing Nie
Deep Meta Metric Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Deep_Meta_Metric_Learning_ICCV_2019_paper.pdf	Guangyi Chen
Discriminative Feature Transformation for Occluded Pedestrian Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhou_Discriminative_Feature_Transformation_for_Occluded_Pedestrian_Detection_ICCV_2019_paper.pdf	Chunluan Zhou
Contextual Attention for Hand Detection in the Wild	http://openaccess.thecvf.com/content_ICCV_2019/papers/Narasimhaswamy_Contextual_Attention_for_Hand_Detection_in_the_Wild_ICCV_2019_paper.pdf	Supreeth Narasimhaswamy
Meta R-CNN: Towards General Solver for Instance-Level Low-Shot Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yan_Meta_R-CNN_Towards_General_Solver_for_Instance-Level_Low-Shot_Learning_ICCV_2019_paper.pdf	Xiaopeng Yan
Pyramid Graph Networks With Connection Attentions for Region-Based One-Shot Semantic Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_Pyramid_Graph_Networks_With_Connection_Attentions_for_Region-Based_One-Shot_Semantic_ICCV_2019_paper.pdf	Chi Zhang
Presence-Only Geographical Priors for Fine-Grained Image Classification	http://openaccess.thecvf.com/content_ICCV_2019/papers/Aodha_Presence-Only_Geographical_Priors_for_Fine-Grained_Image_Classification_ICCV_2019_paper.pdf	Oisin Mac Aodha
POD: Practical Object Detection With Scale-Sensitive Network	http://openaccess.thecvf.com/content_ICCV_2019/papers/Peng_POD_Practical_Object_Detection_With_Scale-Sensitive_Network_ICCV_2019_paper.pdf	Junran Peng
Human Uncertainty Makes Classification More Robust	http://openaccess.thecvf.com/content_ICCV_2019/papers/Peterson_Human_Uncertainty_Makes_Classification_More_Robust_ICCV_2019_paper.pdf	Joshua C. Peterson
FCOS: Fully Convolutional One-Stage Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Tian_FCOS_Fully_Convolutional_One-Stage_Object_Detection_ICCV_2019_paper.pdf	Zhi Tian
Self-Critical Attention Learning for Person Re-Identification	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Self-Critical_Attention_Learning_for_Person_Re-Identification_ICCV_2019_paper.pdf	Guangyi Chen
Temporal Knowledge Propagation for Image-to-Video Person Re-Identification	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gu_Temporal_Knowledge_Propagation_for_Image-to-Video_Person_Re-Identification_ICCV_2019_paper.pdf	Xinqian Gu
RepPoints: Point Set Representation for Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_RepPoints_Point_Set_Representation_for_Object_Detection_ICCV_2019_paper.pdf	Ze Yang
SegEQA: Video Segmentation Based Visual Attention for Embodied Question Answering	http://openaccess.thecvf.com/content_ICCV_2019/papers/Luo_SegEQA_Video_Segmentation_Based_Visual_Attention_for_Embodied_Question_Answering_ICCV_2019_paper.pdf	Haonan Luo
No-Frills Human-Object Interaction Detection: Factorization, Layout Encodings, and Training Techniques	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gupta_No-Frills_Human-Object_Interaction_Detection_Factorization_Layout_Encodings_and_Training_Techniques_ICCV_2019_paper.pdf	Tanmay Gupta
Cap2Det: Learning to Amplify Weak Caption Supervision for Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ye_Cap2Det_Learning_to_Amplify_Weak_Caption_Supervision_for_Object_Detection_ICCV_2019_paper.pdf	Keren Ye
No Fear of the Dark: Image Retrieval Under Varying Illumination Conditions	http://openaccess.thecvf.com/content_ICCV_2019/papers/Jenicek_No_Fear_of_the_Dark_Image_Retrieval_Under_Varying_Illumination_ICCV_2019_paper.pdf	Tomas Jenicek
Hierarchical Shot Detector	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cao_Hierarchical_Shot_Detector_ICCV_2019_paper.pdf	Jiale Cao
Few-Shot Learning With Global Class Representations	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Few-Shot_Learning_With_Global_Class_Representations_ICCV_2019_paper.pdf	Aoxue Li
Better to Follow, Follow to Be Better: Towards Precise Supervision of Feature Super-Resolution for Small Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Noh_Better_to_Follow_Follow_to_Be_Better_Towards_Precise_Supervision_ICCV_2019_paper.pdf	Junhyug Noh
Weakly Supervised Object Detection With Segmentation Collaboration	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Weakly_Supervised_Object_Detection_With_Segmentation_Collaboration_ICCV_2019_paper.pdf	Xiaoyan Li
AutoFocus: Efficient Multi-Scale Inference	http://openaccess.thecvf.com/content_ICCV_2019/papers/Najibi_AutoFocus_Efficient_Multi-Scale_Inference_ICCV_2019_paper.pdf	Mahyar Najibi
Leveraging Long-Range Temporal Relationships Between Proposals for Video Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Shvets_Leveraging_Long-Range_Temporal_Relationships_Between_Proposals_for_Video_Object_Detection_ICCV_2019_paper.pdf	Mykhailo Shvets
Transferable Contrastive Network for Generalized Zero-Shot Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Jiang_Transferable_Contrastive_Network_for_Generalized_Zero-Shot_Learning_ICCV_2019_paper.pdf	Huajie Jiang
Fast Point R-CNN	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Fast_Point_R-CNN_ICCV_2019_paper.pdf	Yilun Chen
Mesh R-CNN	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gkioxari_Mesh_R-CNN_ICCV_2019_paper.pdf	Georgia Gkioxari
Deep Supervised Hashing With Anchor Graph	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Deep_Supervised_Hashing_With_Anchor_Graph_ICCV_2019_paper.pdf	Yudong Chen
Detecting 11K Classes: Large Scale Object Detection Without Fine-Grained Bounding Boxes	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_Detecting_11K_Classes_Large_Scale_Object_Detection_Without_Fine-Grained_Bounding_ICCV_2019_paper.pdf	Hao Yang
Re-ID Driven Localization Refinement for Person Search	http://openaccess.thecvf.com/content_ICCV_2019/papers/Han_Re-ID_Driven_Localization_Refinement_for_Person_Search_ICCV_2019_paper.pdf	Chuchu Han
Hierarchical Encoding of Sequential Data With Compact and Sub-Linear Storage Cost	http://openaccess.thecvf.com/content_ICCV_2019/papers/Le_Hierarchical_Encoding_of_Sequential_Data_With_Compact_and_Sub-Linear_Storage_ICCV_2019_paper.pdf	Huu Le
C-MIDN: Coupled Multiple Instance Detection Network With Segmentation Guidance for Weakly Supervised Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gao_C-MIDN_Coupled_Multiple_Instance_Detection_Network_With_Segmentation_Guidance_for_ICCV_2019_paper.pdf	Yan Gao
Learning Feature-to-Feature Translator by Alternating Back-Propagation for Generative Zero-Shot Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhu_Learning_Feature-to-Feature_Translator_by_Alternating_Back-Propagation_for_Generative_Zero-Shot_Learning_ICCV_2019_paper.pdf	Yizhe Zhu
Deep Constrained Dominant Sets for Person Re-Identification	http://openaccess.thecvf.com/content_ICCV_2019/papers/Alemu_Deep_Constrained_Dominant_Sets_for_Person_Re-Identification_ICCV_2019_paper.pdf	Leulseged Tesfaye Alemu
Invariant Information Clustering for Unsupervised Image Classification and Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ji_Invariant_Information_Clustering_for_Unsupervised_Image_Classification_and_Segmentation_ICCV_2019_paper.pdf	Xu Ji
Subspace Structure-Aware Spectral Clustering for Robust Subspace Clustering	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yamaguchi_Subspace_Structure-Aware_Spectral_Clustering_for_Robust_Subspace_Clustering_ICCV_2019_paper.pdf	Masataka Yamaguchi
Order-Preserving Wasserstein Discriminant Analysis	http://openaccess.thecvf.com/content_ICCV_2019/papers/Su_Order-Preserving_Wasserstein_Discriminant_Analysis_ICCV_2019_paper.pdf	Bing Su
